card_name,set,set_name,modern,usd,eur
Savannah,2ed,Unlimited Edition,not_legal,500.00,275.00
Savannah Lions,2ed,Unlimited Edition,legal,115.00,136.92
Scrubland,2ed,Unlimited Edition,not_legal,250.00,405.37
Scryb Sprites,2ed,Unlimited Edition,not_legal,0.38,2.62
Sedge Troll,2ed,Unlimited Edition,not_legal,31.99,109.52
Sengir Vampire,2ed,Unlimited Edition,legal,24.17,14.87
Serra Angel,2ed,Unlimited Edition,legal,36.58,25.21
Shivan Dragon,2ed,Unlimited Edition,legal,105.50,80.99
Sinkhole,2ed,Unlimited Edition,not_legal,13.56,11.69
Sleight of Mind,2ed,Unlimited Edition,not_legal,10.69,9.01
Smoke,2ed,Unlimited Edition,not_legal,33.98,13.20
Sol Ring,2ed,Unlimited Edition,not_legal,47.49,43.25
Stasis,2ed,Unlimited Edition,not_legal,57.02,54.26
Sunglasses of Urza,2ed,Unlimited Edition,not_legal,11.99,5.30
Swamp,2ed,Unlimited Edition,legal,1.46,2.43
Swords to Plowshares,2ed,Unlimited Edition,not_legal,18.99,25.93
Taiga,2ed,Unlimited Edition,not_legal,375.00,285.20
Terror,2ed,Unlimited Edition,legal,1.39,2.20
The Hive,2ed,Unlimited Edition,legal,29.70,24.25
Thoughtlace,2ed,Unlimited Edition,not_legal,5.01,5.87
Timber Wolves,2ed,Unlimited Edition,not_legal,9.33,13.70
Timetwister,2ed,Unlimited Edition,not_legal,2499.99,1843.53
Time Vault,2ed,Unlimited Edition,not_legal,599.00,700.00
Time Walk,2ed,Unlimited Edition,not_legal,1725.00,1875.85
Tropical Island,2ed,Unlimited Edition,not_legal,474.98,549.66
Tundra,2ed,Unlimited Edition,not_legal,500.00,634.75
Two-Headed Giant of Foriys,2ed,Unlimited Edition,not_legal,73.31,34.21
Underground Sea,2ed,Unlimited Edition,not_legal,502.48,916.60
Uthden Troll,2ed,Unlimited Edition,legal,2.21,2.91
Verduran Enchantress,2ed,Unlimited Edition,legal,31.99,29.99
Vesuvan Doppelganger,2ed,Unlimited Edition,not_legal,99.99,36.39
Veteran Bodyguard,2ed,Unlimited Edition,not_legal,27.48,8.54
Volcanic Eruption,2ed,Unlimited Edition,not_legal,6.84,4.97
Volcanic Island,2ed,Unlimited Edition,not_legal,577.50,370.00
Wall of Bone,2ed,Unlimited Edition,legal,0.69,2.44
Warp Artifact,2ed,Unlimited Edition,not_legal,11.58,19.43
Web,2ed,Unlimited Edition,legal,5.72,4.56
Wheel of Fortune,2ed,Unlimited Edition,not_legal,200.00,197.22
White Knight,2ed,Unlimited Edition,legal,7.97,10.14
Will-o'-the-Wisp,2ed,Unlimited Edition,legal,20.54,59.72
Winter Orb,2ed,Unlimited Edition,not_legal,63.17,68.16
Word of Command,2ed,Unlimited Edition,not_legal,100.00,82.00
Wrath of God,2ed,Unlimited Edition,legal,50.95,43.06
Zombie Master,2ed,Unlimited Edition,not_legal,31.66,19.03
Air Elemental,leb,Limited Edition Beta,legal,19.99,10.93
Ancestral Recall,leb,Limited Edition Beta,not_legal,2595.00,2463.06
Animate Artifact,leb,Limited Edition Beta,not_legal,7.50,13.82
Animate Dead,leb,Limited Edition Beta,not_legal,119.99,179.99
Animate Wall,leb,Limited Edition Beta,not_legal,99.99,29.99
Ankh of Mishra,leb,Limited Edition Beta,not_legal,94.99,257.36
Armageddon,leb,Limited Edition Beta,not_legal,450.54,372.49
Aspect of Wolf,leb,Limited Edition Beta,not_legal,24.92,54.54
Badlands,leb,Limited Edition Beta,not_legal,854.99,994.99
Bad Moon,leb,Limited Edition Beta,legal,137.09,161.11
Balance,leb,Limited Edition Beta,not_legal,349.95,387.40
Basalt Monolith,leb,Limited Edition Beta,not_legal,146.66,39.99
Bayou,leb,Limited Edition Beta,not_legal,2559.27,1475.16
Benalish Hero,leb,Limited Edition Beta,not_legal,5.87,4.12
Berserk,leb,Limited Edition Beta,not_legal,247.49,170.00
Birds of Paradise,leb,Limited Edition Beta,legal,597.79,726.83
Black Knight,leb,Limited Edition Beta,legal,61.00,116.25
Black Lotus,leb,Limited Edition Beta,not_legal,4650.00,13771.31
Black Vise,leb,Limited Edition Beta,not_legal,48.96,80.97
Black Ward,leb,Limited Edition Beta,not_legal,3.98,6.61
Blaze of Glory,leb,Limited Edition Beta,not_legal,37.39,115.18
Blessing,leb,Limited Edition Beta,legal,25.00,54.01
Blue Elemental Blast,leb,Limited Edition Beta,not_legal,20.96,14.66
Blue Ward,leb,Limited Edition Beta,not_legal,9.99,3.20
Bog Wraith,leb,Limited Edition Beta,legal,5.00,12.40
Braingeyser,leb,Limited Edition Beta,not_legal,220.00,295.23
Burrowing,leb,Limited Edition Beta,not_legal,9.99,4.85
Camouflage,leb,Limited Edition Beta,not_legal,46.49,12.98
Castle,leb,Limited Edition Beta,not_legal,16.64,10.15
Celestial Prism,leb,Limited Edition Beta,not_legal,18.33,6.80
Channel,leb,Limited Edition Beta,not_legal,41.00,34.96
Chaoslace,leb,Limited Edition Beta,not_legal,39.99,38.95
Chaos Orb,leb,Limited Edition Beta,not_legal,500.00,909.56
Circle of Protection: Black,leb,Limited Edition Beta,legal,6.33,6.75
Circle of Protection: Blue,leb,Limited Edition Beta,legal,5.37,2.02
Circle of Protection: Green,leb,Limited Edition Beta,legal,5.97,5.15
Circle of Protection: Red,leb,Limited Edition Beta,legal,13.60,11.16
Circle of Protection: White,leb,Limited Edition Beta,legal,4.11,5.47
Clockwork Beast,leb,Limited Edition Beta,not_legal,84.95,29.98
Clone,leb,Limited Edition Beta,legal,19.95,37.99
Cockatrice,leb,Limited Edition Beta,legal,39.64,60.74
Consecrate Land,leb,Limited Edition Beta,legal,13.50,9.01
Conservator,leb,Limited Edition Beta,not_legal,5.95,9.55
Contract from Below,leb,Limited Edition Beta,not_legal,179.97,75.50
Control Magic,leb,Limited Edition Beta,not_legal,150.00,87.50
Conversion,leb,Limited Edition Beta,not_legal,8.17,12.67
Copper Tablet,leb,Limited Edition Beta,not_legal,7.56,69.58
Copy Artifact,leb,Limited Edition Beta,not_legal,270.00,423.87
Counterspell,leb,Limited Edition Beta,not_legal,157.76,299.95
Craw Wurm,leb,Limited Edition Beta,legal,15.49,7.50
Creature Bond,leb,Limited Edition Beta,not_legal,3.99,3.44
Crusade,leb,Limited Edition Beta,not_legal,181.42,184.82
Crystal Rod,leb,Limited Edition Beta,legal,5.99,6.29
Cursed Land,leb,Limited Edition Beta,not_legal,5.12,14.92
Cyclopean Tomb,leb,Limited Edition Beta,not_legal,117.34,169.16
Darkpact,leb,Limited Edition Beta,not_legal,44.88,43.28
Dark Ritual,leb,Limited Edition Beta,not_legal,94.97,94.34
Deathgrip,leb,Limited Edition Beta,not_legal,26.50,13.64
Deathlace,leb,Limited Edition Beta,not_legal,21.86,39.47
Death Ward,leb,Limited Edition Beta,not_legal,2.38,4.54
Demonic Attorney,leb,Limited Edition Beta,not_legal,36.27,68.96
Demonic Hordes,leb,Limited Edition Beta,not_legal,131.12,160.89
Demonic Tutor,leb,Limited Edition Beta,not_legal,399.95,316.66
Dingus Egg,leb,Limited Edition Beta,legal,20.31,59.56
Disenchant,leb,Limited Edition Beta,legal,73.73,44.89
Disintegrate,leb,Limited Edition Beta,legal,10.51,7.00
Disrupting Scepter,leb,Limited Edition Beta,legal,194.56,202.51
Dragon Whelp,leb,Limited Edition Beta,legal,22.50,56.15
Drain Life,leb,Limited Edition Beta,not_legal,15.75,12.40
Drain Power,leb,Limited Edition Beta,not_legal,59.95,56.17
Drudge Skeletons,leb,Limited Edition Beta,legal,7.28,5.22
Dwarven Demolition Team,leb,Limited Edition Beta,legal,6.50,14.70
Dwarven Warriors,leb,Limited Edition Beta,not_legal,4.38,3.01
Earthbind,leb,Limited Edition Beta,not_legal,14.54,9.50
Earth Elemental,leb,Limited Edition Beta,legal,14.33,13.42
Earthquake,leb,Limited Edition Beta,legal,151.50,333.24
Elvish Archers,leb,Limited Edition Beta,not_legal,74.10,192.86
Evil Presence,leb,Limited Edition Beta,legal,17.46,14.72
False Orders,leb,Limited Edition Beta,not_legal,5.69,5.49
Farmstead,leb,Limited Edition Beta,not_legal,48.60,42.31
Fastbond,leb,Limited Edition Beta,not_legal,319.00,191.66
Fear,leb,Limited Edition Beta,legal,4.25,3.32
Feedback,leb,Limited Edition Beta,not_legal,10.49,7.25
Fireball,leb,Limited Edition Beta,legal,30.31,21.72
Firebreathing,leb,Limited Edition Beta,legal,3.98,2.60
Fire Elemental,leb,Limited Edition Beta,legal,13.95,12.00
Flashfires,leb,Limited Edition Beta,legal,15.00,14.99
Fog,leb,Limited Edition Beta,legal,14.10,11.44
Forcefield,leb,Limited Edition Beta,not_legal,299.44,374.99
Force of Nature,leb,Limited Edition Beta,legal,199.99,211.89
Forest,leb,Limited Edition Beta,legal,16.56,10.60
Fork,leb,Limited Edition Beta,not_legal,201.92,199.00
Frozen Shade,leb,Limited Edition Beta,not_legal,5.58,6.11
Fungusaur,leb,Limited Edition Beta,legal,39.95,78.71
Gaea's Liege,leb,Limited Edition Beta,legal,129.99,49.45
Gauntlet of Might,leb,Limited Edition Beta,not_legal,330.97,451.74
Giant Growth,leb,Limited Edition Beta,legal,33.98,24.72
Giant Spider,leb,Limited Edition Beta,legal,6.28,5.50
Glasses of Urza,leb,Limited Edition Beta,not_legal,17.25,16.99
Gloom,leb,Limited Edition Beta,not_legal,35.00,81.64
Goblin Balloon Brigade,leb,Limited Edition Beta,legal,48.92,61.24
Goblin King,leb,Limited Edition Beta,legal,140.00,164.74
Granite Gargoyle,leb,Limited Edition Beta,not_legal,44.80,102.79
Gray Ogre,leb,Limited Edition Beta,not_legal,3.40,2.89
Green Ward,leb,Limited Edition Beta,not_legal,7.99,8.82
Grizzly Bears,leb,Limited Edition Beta,legal,9.94,8.18
Guardian Angel,leb,Limited Edition Beta,not_legal,3.99,5.49
Healing Salve,leb,Limited Edition Beta,legal,3.25,3.32
Helm of Chatzuk,leb,Limited Edition Beta,not_legal,39.87,21.78
Hill Giant,leb,Limited Edition Beta,legal,3.54,3.74
Holy Armor,leb,Limited Edition Beta,not_legal,3.43,4.55
Holy Strength,leb,Limited Edition Beta,legal,3.56,3.84
Howl from Beyond,leb,Limited Edition Beta,not_legal,6.13,3.66
Howling Mine,leb,Limited Edition Beta,legal,166.22,299.99
Hurloon Minotaur,leb,Limited Edition Beta,not_legal,3.62,5.83
Hurricane,leb,Limited Edition Beta,legal,16.04,26.87
Hypnotic Specter,leb,Limited Edition Beta,legal,290.00,207.49
Ice Storm,leb,Limited Edition Beta,not_legal,103.97,84.50
Icy Manipulator,leb,Limited Edition Beta,legal,102.48,210.00
Illusionary Mask,leb,Limited Edition Beta,not_legal,275.04,184.07
Instill Energy,leb,Limited Edition Beta,not_legal,24.99,12.00
Invisibility,leb,Limited Edition Beta,legal,4.51,2.49
Ironclaw Orcs,leb,Limited Edition Beta,not_legal,4.22,5.48
Ironroot Treefolk,leb,Limited Edition Beta,not_legal,3.99,3.08
Iron Star,leb,Limited Edition Beta,legal,4.99,6.64
Island,leb,Limited Edition Beta,legal,26.80,26.11
Island Sanctuary,leb,Limited Edition Beta,not_legal,70.00,58.92
Ivory Cup,leb,Limited Edition Beta,legal,7.20,5.42
Jade Monolith,leb,Limited Edition Beta,not_legal,39.99,38.10
Jade Statue,leb,Limited Edition Beta,legal,27.95,25.74
Jayemdae Tome,leb,Limited Edition Beta,legal,100.85,420.63
Juggernaut,leb,Limited Edition Beta,legal,91.85,77.45
Jump,leb,Limited Edition Beta,legal,2.55,2.98
Karma,leb,Limited Edition Beta,legal,20.59,18.00
Keldon Warlord,leb,Limited Edition Beta,not_legal,4.07,29.25
Kormus Bell,leb,Limited Edition Beta,not_legal,99.49,67.09
Kudzu,leb,Limited Edition Beta,not_legal,33.25,90.36
Lance,leb,Limited Edition Beta,not_legal,7.50,8.43
Ley Druid,leb,Limited Edition Beta,legal,6.41,13.97
Library of Leng,leb,Limited Edition Beta,not_legal,32.09,23.88
Lich,leb,Limited Edition Beta,not_legal,159.99,177.77
Lifeforce,leb,Limited Edition Beta,not_legal,32.95,15.40
Lifelace,leb,Limited Edition Beta,not_legal,35.69,29.51
Lifetap,leb,Limited Edition Beta,not_legal,9.99,8.68
Lightning Bolt,leb,Limited Edition Beta,legal,116.69,190.61
Living Artifact,leb,Limited Edition Beta,not_legal,52.47,47.98
Living Lands,leb,Limited Edition Beta,not_legal,44.31,49.45
Living Wall,leb,Limited Edition Beta,not_legal,27.49,11.28
Llanowar Elves,leb,Limited Edition Beta,legal,98.65,70.91
Lord of Atlantis,leb,Limited Edition Beta,legal,299.98,252.49
Lord of the Pit,leb,Limited Edition Beta,legal,106.01,204.39
Lure,leb,Limited Edition Beta,legal,14.50,11.29
Magical Hack,leb,Limited Edition Beta,not_legal,84.50,50.64
Mahamoti Djinn,leb,Limited Edition Beta,legal,107.11,236.72
Manabarbs,leb,Limited Edition Beta,legal,59.00,60.00
Mana Flare,leb,Limited Edition Beta,not_legal,230.00,159.04
Mana Short,leb,Limited Edition Beta,not_legal,195.00,107.38
Mana Vault,leb,Limited Edition Beta,not_legal,499.99,601.80
Meekstone,leb,Limited Edition Beta,not_legal,199.95,206.66
Merfolk of the Pearl Trident,leb,Limited Edition Beta,legal,5.02,6.00
Mesa Pegasus,leb,Limited Edition Beta,not_legal,4.99,4.98
Mind Twist,leb,Limited Edition Beta,not_legal,359.99,577.13
Mons's Goblin Raiders,leb,Limited Edition Beta,not_legal,5.48,3.27
Mountain,leb,Limited Edition Beta,legal,18.79,11.55
Mox Emerald,leb,Limited Edition Beta,not_legal,1599.99,1912.53
Mox Jet,leb,Limited Edition Beta,not_legal,3199.99,2668.46
Mox Pearl,leb,Limited Edition Beta,not_legal,1599.99,2086.14
Mox Ruby,leb,Limited Edition Beta,not_legal,2199.99,1986.88
Mox Sapphire,leb,Limited Edition Beta,not_legal,2199.99,2948.56
Natural Selection,leb,Limited Edition Beta,not_legal,106.99,161.53
Nether Shadow,leb,Limited Edition Beta,not_legal,169.99,123.48
Nettling Imp,leb,Limited Edition Beta,not_legal,28.31,22.28
Nevinyrral's Disk,leb,Limited Edition Beta,not_legal,519.99,463.09
Nightmare,leb,Limited Edition Beta,legal,249.00,155.80
Northern Paladin,leb,Limited Edition Beta,not_legal,53.80,51.02
Air Elemental,lea,Limited Edition Alpha,legal,30.59,36.88
Ancestral Recall,lea,Limited Edition Alpha,not_legal,6499.00,2337.11
Animate Artifact,lea,Limited Edition Alpha,not_legal,13.64,34.63
Animate Dead,lea,Limited Edition Alpha,not_legal,295.00,210.41
Animate Wall,lea,Limited Edition Alpha,not_legal,199.99,141.54
Ankh of Mishra,lea,Limited Edition Alpha,not_legal,596.09,344.36
Armageddon,lea,Limited Edition Alpha,not_legal,509.99,438.40
Aspect of Wolf,lea,Limited Edition Alpha,not_legal,154.00,142.94
Badlands,lea,Limited Edition Alpha,not_legal,1094.98,934.27
Bad Moon,lea,Limited Edition Alpha,legal,269.99,185.91
Basalt Monolith,lea,Limited Edition Alpha,not_legal,150.00,157.98
Bayou,lea,Limited Edition Alpha,not_legal,1799.99,1363.32
Benalish Hero,lea,Limited Edition Alpha,not_legal,27.97,18.58
Berserk,lea,Limited Edition Alpha,not_legal,363.55,282.48
Birds of Paradise,lea,Limited Edition Alpha,legal,1368.49,913.05
Black Knight,lea,Limited Edition Alpha,legal,117.99,280.63
Black Vise,lea,Limited Edition Alpha,not_legal,220.00,167.13
Black Ward,lea,Limited Edition Alpha,not_legal,6.79,16.12
Blaze of Glory,lea,Limited Edition Alpha,not_legal,135.76,154.05
Blessing,lea,Limited Edition Alpha,legal,105.00,125.52
Blue Elemental Blast,lea,Limited Edition Alpha,not_legal,52.47,19.82
Blue Ward,lea,Limited Edition Alpha,not_legal,15.89,12.99
Bog Wraith,lea,Limited Edition Alpha,legal,9.99,34.95
Braingeyser,lea,Limited Edition Alpha,not_legal,348.00,214.85
Burrowing,lea,Limited Edition Alpha,not_legal,5.96,33.96
Camouflage,lea,Limited Edition Alpha,not_legal,29.19,34.98
Castle,lea,Limited Edition Alpha,not_legal,16.99,51.85
Celestial Prism,lea,Limited Edition Alpha,not_legal,18.00,23.49
Channel,lea,Limited Edition Alpha,not_legal,200.00,110.59
Chaoslace,lea,Limited Edition Alpha,not_legal,101.73,164.63
Chaos Orb,lea,Limited Edition Alpha,not_legal,842.39,752.02
Circle of Protection: Blue,lea,Limited Edition Alpha,legal,24.50,11.60
Circle of Protection: Green,lea,Limited Edition Alpha,legal,49.99,7.00
Circle of Protection: Red,lea,Limited Edition Alpha,legal,19.99,27.29
Circle of Protection: White,lea,Limited Edition Alpha,legal,25.00,10.98
Clockwork Beast,lea,Limited Edition Alpha,not_legal,135.88,163.70
Clone,lea,Limited Edition Alpha,legal,46.74,84.92
Cockatrice,lea,Limited Edition Alpha,legal,109.99,132.16
Consecrate Land,lea,Limited Edition Alpha,legal,23.00,68.15
Conservator,lea,Limited Edition Alpha,not_legal,69.95,33.24
Contract from Below,lea,Limited Edition Alpha,not_legal,329.97,173.87
Control Magic,lea,Limited Edition Alpha,not_legal,53.99,87.91
Conversion,lea,Limited Edition Alpha,not_legal,30.00,25.71
Copper Tablet,lea,Limited Edition Alpha,not_legal,39.83,63.73
Copy Artifact,lea,Limited Edition Alpha,not_legal,376.72,425.02
Counterspell,lea,Limited Edition Alpha,not_legal,245.00,369.37
Craw Wurm,lea,Limited Edition Alpha,legal,49.19,20.31
Creature Bond,lea,Limited Edition Alpha,not_legal,22.33,11.39
Crusade,lea,Limited Edition Alpha,not_legal,327.38,175.84
Crystal Rod,lea,Limited Edition Alpha,legal,39.99,29.97
Cursed Land,lea,Limited Edition Alpha,not_legal,16.99,42.47
Cyclopean Tomb,lea,Limited Edition Alpha,not_legal,500.00,220.07
Darkpact,lea,Limited Edition Alpha,not_legal,400.00,161.55
Dark Ritual,lea,Limited Edition Alpha,not_legal,101.65,195.63
Deathgrip,lea,Limited Edition Alpha,not_legal,3.96,39.21
Deathlace,lea,Limited Edition Alpha,not_legal,164.98,154.44
Death Ward,lea,Limited Edition Alpha,not_legal,24.99,23.89
Demonic Attorney,lea,Limited Edition Alpha,not_legal,99.99,187.48
Demonic Hordes,lea,Limited Edition Alpha,not_legal,189.95,205.79
Demonic Tutor,lea,Limited Edition Alpha,not_legal,899.99,338.54
Dingus Egg,lea,Limited Edition Alpha,legal,134.95,152.99
Disenchant,lea,Limited Edition Alpha,legal,72.47,105.95
Disintegrate,lea,Limited Edition Alpha,legal,45.00,27.12
Disrupting Scepter,lea,Limited Edition Alpha,legal,534.00,417.48
Dragon Whelp,lea,Limited Edition Alpha,legal,89.98,171.89
Drain Life,lea,Limited Edition Alpha,not_legal,14.95,40.16
Drain Power,lea,Limited Edition Alpha,not_legal,128.25,140.28
Drudge Skeletons,lea,Limited Edition Alpha,legal,28.31,20.99
Dwarven Demolition Team,lea,Limited Edition Alpha,legal,69.99,54.99
Dwarven Warriors,lea,Limited Edition Alpha,not_legal,18.38,18.39
Earthbind,lea,Limited Edition Alpha,not_legal,29.99,29.33
Earth Elemental,lea,Limited Edition Alpha,legal,6.35,25.82
Earthquake,lea,Limited Edition Alpha,legal,218.49,258.41
Elvish Archers,lea,Limited Edition Alpha,not_legal,247.46,287.76
Evil Presence,lea,Limited Edition Alpha,legal,19.99,33.40
False Orders,lea,Limited Edition Alpha,not_legal,29.99,12.77
Farmstead,lea,Limited Edition Alpha,not_legal,134.96,150.87
Fastbond,lea,Limited Edition Alpha,not_legal,395.00,361.71
Fear,lea,Limited Edition Alpha,legal,1.96,12.98
Feedback,lea,Limited Edition Alpha,not_legal,25.00,17.75
Fireball,lea,Limited Edition Alpha,legal,25.00,54.77
Firebreathing,lea,Limited Edition Alpha,legal,25.00,13.41
Fire Elemental,lea,Limited Edition Alpha,legal,74.99,49.59
Flashfires,lea,Limited Edition Alpha,legal,19.99,38.02
Flight,lea,Limited Edition Alpha,legal,18.64,19.44
Fog,lea,Limited Edition Alpha,legal,40.00,21.71
Forcefield,lea,Limited Edition Alpha,not_legal,3000.00,692.35
Force of Nature,lea,Limited Edition Alpha,legal,209.99,228.27
Forest,lea,Limited Edition Alpha,legal,28.41,34.58
Fork,lea,Limited Edition Alpha,not_legal,395.00,314.63
Frozen Shade,lea,Limited Edition Alpha,not_legal,34.99,17.39
Fungusaur,lea,Limited Edition Alpha,legal,188.24,144.02
Gaea's Liege,lea,Limited Edition Alpha,legal,48.00,189.37
Gauntlet of Might,lea,Limited Edition Alpha,not_legal,450.00,705.14
Giant Growth,lea,Limited Edition Alpha,legal,29.99,40.66
Giant Spider,lea,Limited Edition Alpha,legal,28.20,14.12
Glasses of Urza,lea,Limited Edition Alpha,not_legal,29.99,23.00
Gloom,lea,Limited Edition Alpha,not_legal,90.00,67.00
Goblin Balloon Brigade,lea,Limited Edition Alpha,legal,22.00,100.19
Goblin King,lea,Limited Edition Alpha,legal,439.52,297.94
Granite Gargoyle,lea,Limited Edition Alpha,not_legal,360.00,202.41
Gray Ogre,lea,Limited Edition Alpha,not_legal,22.16,9.49
Green Ward,lea,Limited Edition Alpha,not_legal,32.99,28.98
Grizzly Bears,lea,Limited Edition Alpha,legal,60.00,26.74
Guardian Angel,lea,Limited Edition Alpha,not_legal,30.87,21.29
Healing Salve,lea,Limited Edition Alpha,legal,9.99,9.00
Helm of Chatzuk,lea,Limited Edition Alpha,not_legal,54.28,107.64
Hill Giant,lea,Limited Edition Alpha,legal,21.39,6.40
Holy Armor,lea,Limited Edition Alpha,not_legal,24.99,8.00
Holy Strength,lea,Limited Edition Alpha,legal,19.00,29.50
Howl from Beyond,lea,Limited Edition Alpha,not_legal,20.00,19.07
Howling Mine,lea,Limited Edition Alpha,legal,200.00,325.92
Hurloon Minotaur,lea,Limited Edition Alpha,not_legal,27.99,19.50
Hurricane,lea,Limited Edition Alpha,legal,16.20,39.86
Hypnotic Specter,lea,Limited Edition Alpha,legal,159.99,349.75
Ice Storm,lea,Limited Edition Alpha,not_legal,79.99,97.43
Icy Manipulator,lea,Limited Edition Alpha,legal,160.55,379.60
Illusionary Mask,lea,Limited Edition Alpha,not_legal,249.99,264.38
Instill Energy,lea,Limited Edition Alpha,not_legal,22.74,34.74
Invisibility,lea,Limited Edition Alpha,legal,20.00,21.66
Ironclaw Orcs,lea,Limited Edition Alpha,not_legal,32.49,8.99
Ironroot Treefolk,lea,Limited Edition Alpha,not_legal,12.00,8.50
Iron Star,lea,Limited Edition Alpha,legal,12.34,18.00
Island,lea,Limited Edition Alpha,legal,69.59,40.99
Island Sanctuary,lea,Limited Edition Alpha,not_legal,145.99,111.19
Ivory Cup,lea,Limited Edition Alpha,legal,5.20,12.99
Jade Monolith,lea,Limited Edition Alpha,not_legal,149.50,129.06
Jade Statue,lea,Limited Edition Alpha,legal,35.00,40.20
Jayemdae Tome,lea,Limited Edition Alpha,legal,950.00,425.11
Juggernaut,lea,Limited Edition Alpha,legal,189.79,173.34
Jump,lea,Limited Edition Alpha,legal,20.00,17.86
